timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1601652602630,9,click_clients,200,,UC_02_sendComment 1-3,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,9,utf-8,1,0,home-pc,0,0
1601652602640,8,click_guestbook_1,200,,UC_02_sendComment 1-3,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,8,utf-8,1,0,home-pc,0,0
1601652602648,42,click_guestbook_2,200,,UC_02_sendComment 1-3,text,true,,6858,344,10,11,http://localhost:8080/service/guestbook,,42,UTF-8,1,0,home-pc,0,0
1601652602691,15,create_COMMENT_1,500,,UC_02_sendComment 1-3,text,false,Test failed: text expected to contain /OK/,1144,739,10,11,http://localhost:8080/service/guestbook,,14,UTF-8,1,1,home-pc,0,0
1601652602706,6,create_COMMENT_2,200,,UC_02_sendComment 1-3,text,false,Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Отличные ребята.'/,6858,318,10,11,http://localhost:8080/service/guestbook,,6,UTF-8,1,1,home-pc,0,1
1601652602720,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652602731,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,8,0
1601652602739,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652602751,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652602720,40,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-3,,true,,47002,2539,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652602721,9,connect_to_server,200,,UC_02_sendComment 1-3,text,true,,22653,355,10,11,http://localhost:8080/,,9,utf-8,1,0,home-pc,0,0
1601652602731,8,click_clients,200,,UC_02_sendComment 1-3,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,7,utf-8,1,0,home-pc,0,0
1601652602739,7,click_guestbook_1,200,,UC_02_sendComment 1-3,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,7,utf-8,1,0,home-pc,0,0
1601652602747,4,click_guestbook_2,200,,UC_02_sendComment 1-3,text,true,,6858,344,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652602751,5,create_COMMENT_1,200,,UC_02_sendComment 1-3,text,true,,274,727,10,11,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652602756,4,create_COMMENT_2,200,,UC_02_sendComment 1-3,text,true,,6970,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652601511,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1413,0
1601652600241,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,2683,0
1601652602924,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652602924,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652602935,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,16,0
1601652602936,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,15,0
1601652602952,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652602952,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652600241,2719,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-6,,true,,47323,2515,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652601511,1449,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-9,,true,,47323,2516,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652602908,15,connect_to_server,200,,UC_02_sendComment 1-6,text,true,,22653,355,10,11,http://localhost:8080/,,15,utf-8,1,0,home-pc,0,0
1601652602908,15,connect_to_server,200,,UC_02_sendComment 1-9,text,true,,22653,355,10,11,http://localhost:8080/,,15,utf-8,1,0,home-pc,0,0
1601652602924,11,click_clients,200,,UC_02_sendComment 1-6,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,11,utf-8,1,0,home-pc,0,0
1601652602924,10,click_clients,200,,UC_02_sendComment 1-9,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,10,utf-8,1,0,home-pc,0,0
1601652602936,10,click_guestbook_1,200,,UC_02_sendComment 1-6,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,10,utf-8,1,0,home-pc,0,0
1601652602935,12,click_guestbook_1,200,,UC_02_sendComment 1-9,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,11,utf-8,1,0,home-pc,0,0
1601652602947,4,click_guestbook_2,200,,UC_02_sendComment 1-6,text,true,,6970,344,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652602947,4,click_guestbook_2,200,,UC_02_sendComment 1-9,text,true,,6970,344,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652602952,4,create_COMMENT_1,200,,UC_02_sendComment 1-6,text,true,,274,703,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652602952,4,create_COMMENT_1,200,,UC_02_sendComment 1-9,text,true,,274,704,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652602957,3,create_COMMENT_2,200,,UC_02_sendComment 1-6,text,true,,7179,318,10,11,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,home-pc,0,0
1601652602956,4,create_COMMENT_2,200,,UC_02_sendComment 1-9,text,true,,7179,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652601149,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,2118,0
1601652602250,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1021,0
1601652601873,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1398,0
1601652603271,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652603267,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,17,0
1601652603271,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,16,0
1601652603283,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,23,0
1601652603284,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,54,0
1601652603306,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,34,0
1601652601873,1467,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,47578,2351,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652603252,19,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,10,11,http://localhost:8080/,,18,utf-8,1,0,home-pc,0,0
1601652603272,11,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,11,utf-8,1,0,home-pc,0,0
1601652603287,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,53,0
1601652603284,11,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,11,utf-8,1,0,home-pc,0,0
1601652603295,10,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,7179,344,10,11,http://localhost:8080/service/guestbook,,10,UTF-8,1,0,home-pc,0,0
1601652603306,29,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,539,10,11,http://localhost:8080/service/guestbook,,29,UTF-8,1,0,home-pc,0,0
1601652603335,5,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,7225,318,10,11,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652603338,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652601149,2199,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-7,,true,,47684,2387,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652603252,14,connect_to_server,200,,UC_02_sendComment 1-7,text,true,,22653,355,10,11,http://localhost:8080/,,14,utf-8,1,0,home-pc,0,0
1601652603268,15,click_clients,200,,UC_02_sendComment 1-7,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,15,utf-8,1,0,home-pc,0,0
1601652603284,14,click_guestbook_1,200,,UC_02_sendComment 1-7,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,14,utf-8,1,0,home-pc,0,0
1601652603298,40,click_guestbook_2,200,,UC_02_sendComment 1-7,text,true,,7225,344,10,11,http://localhost:8080/service/guestbook,,40,UTF-8,1,0,home-pc,0,0
1601652603338,6,create_COMMENT_1,200,,UC_02_sendComment 1-7,text,true,,274,575,10,11,http://localhost:8080/service/guestbook,,6,UTF-8,1,0,home-pc,0,0
1601652603344,4,create_COMMENT_2,200,,UC_02_sendComment 1-7,text,true,,7285,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652603341,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652603353,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652603340,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,22,0
1601652602250,1111,UC_02_sendComment,500,"Number of samples in transaction : 6, number of failing samples : 2",UC_02_sendComment 1-10,,false,,48618,2680,10,11,null,,0,ISO-8859-1,1,1,home-pc,0,2
1601652603252,18,connect_to_server,200,,UC_02_sendComment 1-10,text,true,,22653,355,10,11,http://localhost:8080/,,18,utf-8,1,0,home-pc,0,0
1601652603271,15,click_clients,200,,UC_02_sendComment 1-10,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,15,utf-8,1,0,home-pc,0,0
1601652603287,19,click_guestbook_1,200,,UC_02_sendComment 1-10,text,true,,4131,395,10,11,http://localhost:8080/guestbook.html,,18,utf-8,1,0,home-pc,0,0
1601652603306,34,click_guestbook_2,200,,UC_02_sendComment 1-10,text,true,,7225,344,10,11,http://localhost:8080/service/guestbook,,34,UTF-8,1,0,home-pc,0,1
1601652603341,13,create_COMMENT_1,500,,UC_02_sendComment 1-10,text,false,Test failed: text expected to contain /OK/,1189,868,10,11,http://localhost:8080/service/guestbook,,13,UTF-8,1,1,home-pc,0,0
1601652603355,6,create_COMMENT_2,200,,UC_02_sendComment 1-10,text,false,"Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Рекомендую, это лучшая компания на свете!'/",7285,318,10,11,http://localhost:8080/service/guestbook,,6,UTF-8,1,1,home-pc,0,1
1601652603411,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,15,0
1601652603418,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652603426,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652603341,94,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,47863,2558,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652603341,11,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,10,11,http://localhost:8080/,,11,utf-8,1,0,home-pc,0,0
1601652603353,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,9,utf-8,1,0,home-pc,0,0
1601652603412,9,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,9,utf-8,1,0,home-pc,0,0
1601652603421,5,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,7285,344,10,11,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652603426,4,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,746,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652603431,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,7404,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652603428,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,8,0
1601652603436,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652603448,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652603418,39,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-10,,true,,48073,2480,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652603418,10,connect_to_server,200,,UC_02_sendComment 1-10,text,true,,22653,355,10,11,http://localhost:8080/,,9,utf-8,1,0,home-pc,0,0
1601652603428,8,click_clients,200,,UC_02_sendComment 1-10,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,8,utf-8,1,0,home-pc,0,0
1601652603437,7,click_guestbook_1,200,,UC_02_sendComment 1-10,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,7,utf-8,1,0,home-pc,0,0
1601652603444,4,click_guestbook_2,200,,UC_02_sendComment 1-10,text,true,,7404,344,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652603449,4,create_COMMENT_1,200,,UC_02_sendComment 1-10,text,true,,274,668,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652603453,4,create_COMMENT_2,200,,UC_02_sendComment 1-10,text,true,,7495,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652602961,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,763,0
1601652602208,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1520,0
1601652602962,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,766,0
1601652603724,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,13,0
1601652603728,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652603728,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,14,0
1601652603737,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,25,0
1601652603742,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,21,0
1601652603740,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,58,0
1601652603763,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,42,0
1601652603763,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,37,0
1601652602208,1596,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-2,,true,,48283,2332,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652602961,839,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-6,,true,,48243,2444,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652603710,17,connect_to_server,200,,UC_02_sendComment 1-2,text,true,,22653,355,10,11,http://localhost:8080/,,17,utf-8,1,0,home-pc,0,0
1601652603710,13,connect_to_server,200,,UC_02_sendComment 1-6,text,true,,22653,355,10,11,http://localhost:8080/,,13,utf-8,1,0,home-pc,0,0
1601652603728,13,click_clients,200,,UC_02_sendComment 1-2,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,13,utf-8,1,0,home-pc,0,0
1601652603724,13,click_clients,200,,UC_02_sendComment 1-6,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,13,utf-8,1,0,home-pc,0,0
1601652603737,14,click_guestbook_1,200,,UC_02_sendComment 1-6,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,14,utf-8,1,0,home-pc,0,0
1601652603742,11,click_guestbook_1,200,,UC_02_sendComment 1-2,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,11,utf-8,1,0,home-pc,0,0
1601652603752,10,click_guestbook_2,200,,UC_02_sendComment 1-6,text,true,,7495,344,10,11,http://localhost:8080/service/guestbook,,10,UTF-8,1,0,home-pc,0,0
1601652603753,10,click_guestbook_2,200,,UC_02_sendComment 1-2,text,true,,7495,344,10,11,http://localhost:8080/service/guestbook,,10,UTF-8,1,0,home-pc,0,0
1601652603763,31,create_COMMENT_1,200,,UC_02_sendComment 1-6,text,true,,274,632,10,11,http://localhost:8080/service/guestbook,,31,UTF-8,1,0,home-pc,0,0
1601652603764,35,create_COMMENT_1,200,,UC_02_sendComment 1-2,text,true,,274,520,10,11,http://localhost:8080/service/guestbook,,35,UTF-8,1,0,home-pc,0,0
1601652603794,6,create_COMMENT_2,200,,UC_02_sendComment 1-6,text,true,,7574,318,10,11,http://localhost:8080/service/guestbook,,6,UTF-8,1,0,home-pc,0,0
1601652603800,4,create_COMMENT_2,200,,UC_02_sendComment 1-2,text,true,,7614,318,10,11,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652603837,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652602962,886,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-9,,true,,48406,2344,10,11,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652603710,18,connect_to_server,200,,UC_02_sendComment 1-9,text,true,,22653,355,10,11,http://localhost:8080/,,17,utf-8,1,0,home-pc,0,0
1601652603728,11,click_clients,200,,UC_02_sendComment 1-9,text,true,,6135,400,10,11,http://localhost:8080/clients.html,,11,utf-8,1,0,home-pc,0,0
1601652603740,14,click_guestbook_1,200,,UC_02_sendComment 1-9,text,true,,4112,395,10,11,http://localhost:8080/guestbook.html,,14,utf-8,1,0,home-pc,0,0
1601652603755,43,click_guestbook_2,200,,UC_02_sendComment 1-9,text,true,,7574,344,10,11,http://localhost:8080/service/guestbook,,43,UTF-8,1,0,home-pc,0,0
